-0.728;1.116;0.71;False
-0.728;1.116;0.71;True
-0.378;1.466;1.06;False
-0.378;1.466;0.36;True
-0.378;0.766;1.06;True
-0.378;0.766;0.36;True
-1.078;1.466;1.06;False
-1.078;1.466;0.36;True
-1.078;0.766;1.06;True
-1.078;0.766;0.36;True
-0.203;1.641;1.235;False
-0.203;1.641;0.8849999;False
-0.203;1.291;1.235;False
-0.203;1.291;0.8849999;False
-0.553;1.641;1.235;False
-0.553;1.641;0.8849999;False
-0.553;1.291;1.235;False
-0.553;1.291;0.8849999;True
-0.203;1.641;0.535;False
-0.203;1.641;0.185;False
-0.203;1.291;0.535;True
-0.203;1.291;0.185;True
-0.553;1.641;0.535;True
-0.553;1.641;0.185;True
-0.553;1.291;0.535;True
-0.553;1.291;0.185;True
-0.203;0.941;1.235;False
-0.203;0.941;0.8849999;True
-0.203;0.591;1.235;False
-0.203;0.591;0.8849999;True
-0.553;0.941;1.235;False
-0.553;0.941;0.8849999;True
-0.553;0.591;1.235;False
-0.553;0.591;0.8849999;True
-0.203;0.941;0.535;True
-0.203;0.941;0.185;True
-0.203;0.591;0.535;True
-0.203;0.591;0.185;True
-0.553;0.941;0.535;True
-0.553;0.941;0.185;True
-0.553;0.591;0.535;True
-0.553;0.591;0.185;True
-0.9029999;1.641;1.235;False
-0.9029999;1.641;0.8849999;False
-0.9029999;1.291;1.235;False
-0.9029999;1.291;0.8849999;True
-1.253;1.641;1.235;False
-1.253;1.641;0.8849999;False
-1.253;1.291;1.235;False
-1.253;1.291;0.8849999;False
-0.9029999;1.641;0.535;True
-0.9029999;1.641;0.185;True
-0.9029999;1.291;0.535;False
-0.9029999;1.291;0.185;True
-1.253;1.641;0.535;False
-1.253;1.641;0.185;False
-1.253;1.291;0.535;False
-1.253;1.291;0.185;False
-0.9029999;0.941;1.235;False
-0.9029999;0.941;0.8849999;True
-0.9029999;0.591;1.235;False
-0.9029999;0.591;0.8849999;True
-1.253;0.941;1.235;False
-1.253;0.941;0.8849999;False
-1.253;0.591;1.235;False
-1.253;0.591;0.8849999;False
-0.9029999;0.941;0.535;True
-0.9029999;0.941;0.185;True
-0.9029999;0.591;0.535;True
-0.9029999;0.591;0.185;False
-1.253;0.941;0.535;True
-1.253;0.941;0.185;True
-1.253;0.591;0.535;True
-1.253;0.591;0.185;True
-0.1155;1.7285;1.3225;False
-0.1155;1.7285;1.1475;False
-0.1155;1.5535;1.3225;False
-0.1155;1.5535;1.1475;False
-0.2905;1.7285;1.3225;False
-0.2905;1.7285;1.1475;False
-0.2905;1.5535;1.3225;False
-0.2905;1.5535;1.1475;False
-0.1155;1.7285;0.9724999;False
-0.1155;1.7285;0.7975;False
-0.1155;1.5535;0.9724999;False
-0.1155;1.5535;0.7975;False
-0.2905;1.7285;0.9724999;False
-0.2905;1.7285;0.7975;False
-0.2905;1.5535;0.9724999;False
-0.2905;1.5535;0.7975;False
-0.1155;1.3785;1.3225;False
-0.1155;1.3785;1.1475;False
-0.1155;1.2035;1.3225;False
-0.1155;1.2035;1.1475;False
-0.2905;1.3785;1.3225;False
-0.2905;1.3785;1.1475;False
-0.2905;1.2035;1.3225;False
-0.2905;1.2035;1.1475;False
-0.1155;1.3785;0.9724999;False
-0.1155;1.3785;0.7975;False
-0.1155;1.2035;0.9724999;False
-0.1155;1.2035;0.7975;False
-0.2905;1.3785;0.9724999;False
-0.2905;1.3785;0.7975;False
-0.2905;1.2035;0.9724999;False
-0.2905;1.2035;0.7975;False
-0.4655;1.7285;1.3225;False
-0.4655;1.7285;1.1475;False
-0.4655;1.5535;1.3225;False
-0.4655;1.5535;1.1475;False
-0.6404999;1.7285;1.3225;False
-0.6404999;1.7285;1.1475;False
-0.6404999;1.5535;1.3225;False
-0.6404999;1.5535;1.1475;False
-0.4655;1.7285;0.9724999;False
-0.4655;1.7285;0.7975;False
-0.4655;1.5535;0.9724999;False
-0.4655;1.5535;0.7975;False
-0.6404999;1.7285;0.9724999;False
-0.6404999;1.7285;0.7975;False
-0.6404999;1.5535;0.9724999;False
-0.6404999;1.5535;0.7975;False
-0.4655;1.3785;1.3225;False
-0.4655;1.3785;1.1475;False
-0.4655;1.2035;1.3225;False
-0.4655;1.2035;1.1475;False
-0.6404999;1.3785;1.3225;False
-0.6404999;1.3785;1.1475;False
-0.6404999;1.2035;1.3225;False
-0.6404999;1.2035;1.1475;False
-0.4655;1.3785;0.9724999;False
-0.4655;1.3785;0.7975;False
-0.4655;1.2035;0.9724999;False
-0.4655;1.2035;0.7975;True
-0.6404999;1.3785;0.9724999;False
-0.6404999;1.3785;0.7975;False
-0.6404999;1.2035;0.9724999;False
-0.6404999;1.2035;0.7975;True
-0.1155;1.7285;0.6224999;False
-0.1155;1.7285;0.4475;False
-0.1155;1.5535;0.6224999;False
-0.1155;1.5535;0.4475;False
-0.2905;1.7285;0.6224999;False
-0.2905;1.7285;0.4475;False
-0.2905;1.5535;0.6224999;False
-0.2905;1.5535;0.4475;False
-0.1155;1.7285;0.2725;False
-0.1155;1.7285;0.09749999;False
-0.1155;1.5535;0.2725;False
-0.1155;1.5535;0.09749999;False
-0.2905;1.7285;0.2725;False
-0.2905;1.7285;0.09749999;False
-0.2905;1.5535;0.2725;False
-0.2905;1.5535;0.09749999;False
-0.1155;1.3785;0.6224999;False
-0.1155;1.3785;0.4475;False
-0.1155;1.2035;0.6224999;False
-0.1155;1.2035;0.4475;True
-0.2905;1.3785;0.6224999;False
-0.2905;1.3785;0.4475;True
-0.2905;1.2035;0.6224999;True
-0.2905;1.2035;0.4475;True
-0.1155;1.3785;0.2725;False
-0.1155;1.3785;0.09749999;False
-0.1155;1.2035;0.2725;True
-0.1155;1.2035;0.09749999;False
-0.2905;1.3785;0.2725;True
-0.2905;1.3785;0.09749999;False
-0.2905;1.2035;0.2725;True
-0.2905;1.2035;0.09749999;False
-0.4655;1.7285;0.6224999;False
-0.4655;1.7285;0.4475;False
-0.4655;1.5535;0.6224999;False
-0.4655;1.5535;0.4475;True
-0.6404999;1.7285;0.6224999;False
-0.6404999;1.7285;0.4475;False
-0.6404999;1.5535;0.6224999;False
-0.6404999;1.5535;0.4475;True
-0.4655;1.7285;0.2725;False
-0.4655;1.7285;0.09749999;False
-0.4655;1.5535;0.2725;True
-0.4655;1.5535;0.09749999;False
-0.6404999;1.7285;0.2725;False
-0.6404999;1.7285;0.09749999;False
-0.6404999;1.5535;0.2725;False
-0.6404999;1.5535;0.09749999;True
-0.4655;1.3785;0.6224999;True
-0.4655;1.3785;0.4475;True
-0.4655;1.2035;0.6224999;True
-0.4655;1.2035;0.4475;True
-0.6404999;1.3785;0.6224999;True
-0.6404999;1.3785;0.4475;True
-0.6404999;1.2035;0.6224999;True
-0.6404999;1.2035;0.4475;True
-0.4655;1.3785;0.2725;True
-0.4655;1.3785;0.09749999;False
-0.4655;1.2035;0.2725;True
-0.4655;1.2035;0.09749999;False
-0.6404999;1.3785;0.2725;True
-0.6404999;1.3785;0.09749999;True
-0.6404999;1.2035;0.2725;True
-0.6404999;1.2035;0.09749999;True
-0.1155;1.0285;1.3225;False
-0.1155;1.0285;1.1475;False
-0.1155;0.8535001;1.3225;False
-0.1155;0.8535001;1.1475;False
-0.2905;1.0285;1.3225;False
-0.2905;1.0285;1.1475;False
-0.2905;0.8535001;1.3225;False
-0.2905;0.8535001;1.1475;False
-0.1155;1.0285;0.9724999;False
-0.1155;1.0285;0.7975;False
-0.1155;0.8535001;0.9724999;False
-0.1155;0.8535001;0.7975;False
-0.2905;1.0285;0.9724999;False
-0.2905;1.0285;0.7975;True
-0.2905;0.8535001;0.9724999;False
-0.2905;0.8535001;0.7975;True
-0.1155;0.6785;1.3225;False
-0.1155;0.6785;1.1475;False
-0.1155;0.5035;1.3225;False
-0.1155;0.5035;1.1475;False
-0.2905;0.6785;1.3225;False
-0.2905;0.6785;1.1475;False
-0.2905;0.5035;1.3225;False
-0.2905;0.5035;1.1475;False
-0.1155;0.6785;0.9724999;False
-0.1155;0.6785;0.7975;True
-0.1155;0.5035;0.9724999;False
-0.1155;0.5035;0.7975;True
-0.2905;0.6785;0.9724999;True
-0.2905;0.6785;0.7975;True
-0.2905;0.5035;0.9724999;False
-0.2905;0.5035;0.7975;True
-0.4655;1.0285;1.3225;False
-0.4655;1.0285;1.1475;False
-0.4655;0.8535001;1.3225;False
-0.4655;0.8535001;1.1475;False
-0.6404999;1.0285;1.3225;False
-0.6404999;1.0285;1.1475;False
-0.6404999;0.8535001;1.3225;False
-0.6404999;0.8535001;1.1475;True
-0.4655;1.0285;0.9724999;True
-0.4655;1.0285;0.7975;True
-0.4655;0.8535001;0.9724999;True
-0.4655;0.8535001;0.7975;True
-0.6404999;1.0285;0.9724999;True
-0.6404999;1.0285;0.7975;True
-0.6404999;0.8535001;0.9724999;True
-0.6404999;0.8535001;0.7975;True
-0.4655;0.6785;1.3225;False
-0.4655;0.6785;1.1475;False
-0.4655;0.5035;1.3225;False
-0.4655;0.5035;1.1475;False
-0.6404999;0.6785;1.3225;False
-0.6404999;0.6785;1.1475;False
-0.6404999;0.5035;1.3225;False
-0.6404999;0.5035;1.1475;False
-0.4655;0.6785;0.9724999;True
-0.4655;0.6785;0.7975;True
-0.4655;0.5035;0.9724999;True
-0.4655;0.5035;0.7975;True
-0.6404999;0.6785;0.9724999;True
-0.6404999;0.6785;0.7975;True
-0.6404999;0.5035;0.9724999;True
-0.6404999;0.5035;0.7975;True
-0.1155;1.0285;0.6224999;True
-0.1155;1.0285;0.4475;True
-0.1155;0.8535001;0.6224999;True
-0.1155;0.8535001;0.4475;True
-0.2905;1.0285;0.6224999;True
-0.2905;1.0285;0.4475;True
-0.2905;0.8535001;0.6224999;True
-0.2905;0.8535001;0.4475;True
-0.1155;1.0285;0.2725;True
-0.1155;1.0285;0.09749999;False
-0.1155;0.8535001;0.2725;True
-0.1155;0.8535001;0.09749999;False
-0.2905;1.0285;0.2725;True
-0.2905;1.0285;0.09749999;False
-0.2905;0.8535001;0.2725;True
-0.2905;0.8535001;0.09749999;False
-0.1155;0.6785;0.6224999;True
-0.1155;0.6785;0.4475;True
-0.1155;0.5035;0.6224999;True
-0.1155;0.5035;0.4475;True
-0.2905;0.6785;0.6224999;True
-0.2905;0.6785;0.4475;True
-0.2905;0.5035;0.6224999;True
-0.2905;0.5035;0.4475;True
-0.1155;0.6785;0.2725;True
-0.1155;0.6785;0.09749999;False
-0.1155;0.5035;0.2725;True
-0.1155;0.5035;0.09749999;False
-0.2905;0.6785;0.2725;True
-0.2905;0.6785;0.09749999;False
-0.2905;0.5035;0.2725;True
-0.2905;0.5035;0.09749999;False
-0.4655;1.0285;0.6224999;True
-0.4655;1.0285;0.4475;True
-0.4655;0.8535001;0.6224999;True
-0.4655;0.8535001;0.4475;True
-0.6404999;1.0285;0.6224999;True
-0.6404999;1.0285;0.4475;True
-0.6404999;0.8535001;0.6224999;True
-0.6404999;0.8535001;0.4475;True
-0.4655;1.0285;0.2725;True
-0.4655;1.0285;0.09749999;False
-0.4655;0.8535001;0.2725;True
-0.4655;0.8535001;0.09749999;False
-0.6404999;1.0285;0.2725;True
-0.6404999;1.0285;0.09749999;True
-0.6404999;0.8535001;0.2725;False
-0.6404999;0.8535001;0.09749999;False
-0.4655;0.6785;0.6224999;False
-0.4655;0.6785;0.4475;False
-0.4655;0.5035;0.6224999;False
-0.4655;0.5035;0.4475;False
-0.6404999;0.6785;0.6224999;False
-0.6404999;0.6785;0.4475;False
-0.6404999;0.5035;0.6224999;False
-0.6404999;0.5035;0.4475;False
-0.4655;0.6785;0.2725;False
-0.4655;0.6785;0.09749999;False
-0.4655;0.5035;0.2725;False
-0.4655;0.5035;0.09749999;False
-0.6404999;0.6785;0.2725;False
-0.6404999;0.6785;0.09749999;True
-0.6404999;0.5035;0.2725;False
-0.6404999;0.5035;0.09749999;True
-0.8155;1.7285;1.3225;False
-0.8155;1.7285;1.1475;False
-0.8155;1.5535;1.3225;False
-0.8155;1.5535;1.1475;False
-0.9904999;1.7285;1.3225;False
-0.9904999;1.7285;1.1475;False
-0.9904999;1.5535;1.3225;False
-0.9904999;1.5535;1.1475;False
-0.8155;1.7285;0.9724999;False
-0.8155;1.7285;0.7975;False
-0.8155;1.5535;0.9724999;False
-0.8155;1.5535;0.7975;False
-0.9904999;1.7285;0.9724999;False
-0.9904999;1.7285;0.7975;False
-0.9904999;1.5535;0.9724999;False
-0.9904999;1.5535;0.7975;False
-0.8155;1.3785;1.3225;False
-0.8155;1.3785;1.1475;False
-0.8155;1.2035;1.3225;False
-0.8155;1.2035;1.1475;False
-0.9904999;1.3785;1.3225;False
-0.9904999;1.3785;1.1475;False
-0.9904999;1.2035;1.3225;False
-0.9904999;1.2035;1.1475;False
-0.8155;1.3785;0.9724999;True
-0.8155;1.3785;0.7975;True
-0.8155;1.2035;0.9724999;True
-0.8155;1.2035;0.7975;True
-0.9904999;1.3785;0.9724999;False
-0.9904999;1.3785;0.7975;True
-0.9904999;1.2035;0.9724999;True
-0.9904999;1.2035;0.7975;True
-1.1655;1.7285;1.3225;False
-1.1655;1.7285;1.1475;False
-1.1655;1.5535;1.3225;False
-1.1655;1.5535;1.1475;False
-1.3405;1.7285;1.3225;False
-1.3405;1.7285;1.1475;False
-1.3405;1.5535;1.3225;False
-1.3405;1.5535;1.1475;False
-1.1655;1.7285;0.9724999;False
-1.1655;1.7285;0.7975;False
-1.1655;1.5535;0.9724999;False
-1.1655;1.5535;0.7975;False
-1.3405;1.7285;0.9724999;False
-1.3405;1.7285;0.7975;False
-1.3405;1.5535;0.9724999;False
-1.3405;1.5535;0.7975;False
-1.1655;1.3785;1.3225;False
-1.1655;1.3785;1.1475;False
-1.1655;1.2035;1.3225;False
-1.1655;1.2035;1.1475;False
-1.3405;1.3785;1.3225;False
-1.3405;1.3785;1.1475;False
-1.3405;1.2035;1.3225;False
-1.3405;1.2035;1.1475;False
-1.1655;1.3785;0.9724999;False
-1.1655;1.3785;0.7975;True
-1.1655;1.2035;0.9724999;False
-1.1655;1.2035;0.7975;True
-1.3405;1.3785;0.9724999;False
-1.3405;1.3785;0.7975;False
-1.3405;1.2035;0.9724999;False
-1.3405;1.2035;0.7975;True
-0.8155;1.7285;0.6224999;False
-0.8155;1.7285;0.4475;False
-0.8155;1.5535;0.6224999;True
-0.8155;1.5535;0.4475;True
-0.9904999;1.7285;0.6224999;False
-0.9904999;1.7285;0.4475;False
-0.9904999;1.5535;0.6224999;True
-0.9904999;1.5535;0.4475;True
-0.8155;1.7285;0.2725;False
-0.8155;1.7285;0.09749999;False
-0.8155;1.5535;0.2725;True
-0.8155;1.5535;0.09749999;True
-0.9904999;1.7285;0.2725;False
-0.9904999;1.7285;0.09749999;False
-0.9904999;1.5535;0.2725;True
-0.9904999;1.5535;0.09749999;False
-0.8155;1.3785;0.6224999;True
-0.8155;1.3785;0.4475;True
-0.8155;1.2035;0.6224999;True
-0.8155;1.2035;0.4475;True
-0.9904999;1.3785;0.6224999;True
-0.9904999;1.3785;0.4475;True
-0.9904999;1.2035;0.6224999;True
-0.9904999;1.2035;0.4475;True
-0.8155;1.3785;0.2725;True
-0.8155;1.3785;0.09749999;True
-0.8155;1.2035;0.2725;True
-0.8155;1.2035;0.09749999;True
-0.9904999;1.3785;0.2725;True
-0.9904999;1.3785;0.09749999;False
-0.9904999;1.2035;0.2725;True
-0.9904999;1.2035;0.09749999;False
-1.1655;1.7285;0.6224999;False
-1.1655;1.7285;0.4475;False
-1.1655;1.5535;0.6224999;False
-1.1655;1.5535;0.4475;True
-1.3405;1.7285;0.6224999;False
-1.3405;1.7285;0.4475;False
-1.3405;1.5535;0.6224999;False
-1.3405;1.5535;0.4475;False
-1.1655;1.7285;0.2725;False
-1.1655;1.7285;0.09749999;False
-1.1655;1.5535;0.2725;True
-1.1655;1.5535;0.09749999;False
-1.3405;1.7285;0.2725;False
-1.3405;1.7285;0.09749999;False
-1.3405;1.5535;0.2725;False
-1.3405;1.5535;0.09749999;False
-1.1655;1.3785;0.6224999;True
-1.1655;1.3785;0.4475;True
-1.1655;1.2035;0.6224999;True
-1.1655;1.2035;0.4475;True
-1.3405;1.3785;0.6224999;True
-1.3405;1.3785;0.4475;True
-1.3405;1.2035;0.6224999;True
-1.3405;1.2035;0.4475;True
-1.1655;1.3785;0.2725;True
-1.1655;1.3785;0.09749999;False
-1.1655;1.2035;0.2725;True
-1.1655;1.2035;0.09749999;False
-1.3405;1.3785;0.2725;True
-1.3405;1.3785;0.09749999;False
-1.3405;1.2035;0.2725;True
-1.3405;1.2035;0.09749999;False
-0.8155;1.0285;1.3225;False
-0.8155;1.0285;1.1475;False
-0.8155;0.8535001;1.3225;False
-0.8155;0.8535001;1.1475;False
-0.9904999;1.0285;1.3225;False
-0.9904999;1.0285;1.1475;False
-0.9904999;0.8535001;1.3225;False
-0.9904999;0.8535001;1.1475;False
-0.8155;1.0285;0.9724999;True
-0.8155;1.0285;0.7975;True
-0.8155;0.8535001;0.9724999;True
-0.8155;0.8535001;0.7975;False
-0.9904999;1.0285;0.9724999;True
-0.9904999;1.0285;0.7975;True
-0.9904999;0.8535001;0.9724999;True
-0.9904999;0.8535001;0.7975;False
-0.8155;0.6785;1.3225;False
-0.8155;0.6785;1.1475;False
-0.8155;0.5035;1.3225;False
-0.8155;0.5035;1.1475;False
-0.9904999;0.6785;1.3225;False
-0.9904999;0.6785;1.1475;False
-0.9904999;0.5035;1.3225;False
-0.9904999;0.5035;1.1475;False
-0.8155;0.6785;0.9724999;False
-0.8155;0.6785;0.7975;False
-0.8155;0.5035;0.9724999;False
-0.8155;0.5035;0.7975;False
-0.9904999;0.6785;0.9724999;True
-0.9904999;0.6785;0.7975;False
-0.9904999;0.5035;0.9724999;True
-0.9904999;0.5035;0.7975;False
-1.1655;1.0285;1.3225;False
-1.1655;1.0285;1.1475;False
-1.1655;0.8535001;1.3225;False
-1.1655;0.8535001;1.1475;False
-1.3405;1.0285;1.3225;False
-1.3405;1.0285;1.1475;False
-1.3405;0.8535001;1.3225;False
-1.3405;0.8535001;1.1475;False
-1.1655;1.0285;0.9724999;True
-1.1655;1.0285;0.7975;True
-1.1655;0.8535001;0.9724999;True
-1.1655;0.8535001;0.7975;True
-1.3405;1.0285;0.9724999;False
-1.3405;1.0285;0.7975;True
-1.3405;0.8535001;0.9724999;False
-1.3405;0.8535001;0.7975;True
-1.1655;0.6785;1.3225;False
-1.1655;0.6785;1.1475;False
-1.1655;0.5035;1.3225;False
-1.1655;0.5035;1.1475;False
-1.3405;0.6785;1.3225;False
-1.3405;0.6785;1.1475;False
-1.3405;0.5035;1.3225;False
-1.3405;0.5035;1.1475;False
-1.1655;0.6785;0.9724999;True
-1.1655;0.6785;0.7975;False
-1.1655;0.5035;0.9724999;False
-1.1655;0.5035;0.7975;False
-1.3405;0.6785;0.9724999;False
-1.3405;0.6785;0.7975;True
-1.3405;0.5035;0.9724999;False
-1.3405;0.5035;0.7975;False
-0.8155;1.0285;0.6224999;True
-0.8155;1.0285;0.4475;True
-0.8155;0.8535001;0.6224999;True
-0.8155;0.8535001;0.4475;True
-0.9904999;1.0285;0.6224999;True
-0.9904999;1.0285;0.4475;True
-0.9904999;0.8535001;0.6224999;True
-0.9904999;0.8535001;0.4475;True
-0.8155;1.0285;0.2725;True
-0.8155;1.0285;0.09749999;True
-0.8155;0.8535001;0.2725;False
-0.8155;0.8535001;0.09749999;False
-0.9904999;1.0285;0.2725;True
-0.9904999;1.0285;0.09749999;False
-0.9904999;0.8535001;0.2725;False
-0.9904999;0.8535001;0.09749999;False
-0.8155;0.6785;0.6224999;True
-0.8155;0.6785;0.4475;True
-0.8155;0.5035;0.6224999;True
-0.8155;0.5035;0.4475;True
-0.9904999;0.6785;0.6224999;True
-0.9904999;0.6785;0.4475;True
-0.9904999;0.5035;0.6224999;True
-0.9904999;0.5035;0.4475;True
-0.8155;0.6785;0.2725;True
-0.8155;0.6785;0.09749999;True
-0.8155;0.5035;0.2725;True
-0.8155;0.5035;0.09749999;True
-0.9904999;0.6785;0.2725;True
-0.9904999;0.6785;0.09749999;True
-0.9904999;0.5035;0.2725;True
-0.9904999;0.5035;0.09749999;True
-1.1655;1.0285;0.6224999;True
-1.1655;1.0285;0.4475;True
-1.1655;0.8535001;0.6224999;True
-1.1655;0.8535001;0.4475;True
-1.3405;1.0285;0.6224999;True
-1.3405;1.0285;0.4475;True
-1.3405;0.8535001;0.6224999;True
-1.3405;0.8535001;0.4475;True
-1.1655;1.0285;0.2725;True
-1.1655;1.0285;0.09749999;True
-1.1655;0.8535001;0.2725;True
-1.1655;0.8535001;0.09749999;True
-1.3405;1.0285;0.2725;True
-1.3405;1.0285;0.09749999;True
-1.3405;0.8535001;0.2725;True
-1.3405;0.8535001;0.09749999;True
-1.1655;0.6785;0.6224999;True
-1.1655;0.6785;0.4475;True
-1.1655;0.5035;0.6224999;True
-1.1655;0.5035;0.4475;True
-1.3405;0.6785;0.6224999;True
-1.3405;0.6785;0.4475;True
-1.3405;0.5035;0.6224999;True
-1.3405;0.5035;0.4475;True
-1.1655;0.6785;0.2725;True
-1.1655;0.6785;0.09749999;True
-1.1655;0.5035;0.2725;True
-1.1655;0.5035;0.09749999;True
-1.3405;0.6785;0.2725;True
-1.3405;0.6785;0.09749999;True
-1.3405;0.5035;0.2725;True
